Date,mean_pred
2020-06-30,107.64375
2020-07-01,104.94041666666666
2020-07-02,96.39583333333333
2020-07-03,96.43625
2020-07-04,92.90625
2020-07-05,90.81291666666667
2020-07-06,94.54708333333333
2020-07-07,102.28166666666667
2020-07-08,98.66
2020-07-09,96.06958333333333
2020-07-10,92.77125
2020-07-11,92.57166666666667
2020-07-12,99.05458333333333
2020-07-13,98.62333333333333
2020-07-14,100.5175
2020-07-15,90.86916666666667
2020-07-16,87.16666666666667
2020-07-17,89.03958333333334
2020-07-18,90.51916666666666
2020-07-19,94.47541666666666
2020-07-20,87.31458333333333
2020-07-21,90.76791666666666
2020-07-22,89.28125
2020-07-23,88.06125
2020-07-24,82.84875
2020-07-25,80.46416666666667
2020-07-26,77.53291666666667
2020-07-27,79.98416666666667
2020-07-28,81.18375
2020-07-29,83.28958333333334
2020-07-30,80.71916666666667
2020-07-31,79.70083333333334
2020-08-01,76.32375
2020-08-02,75.25333333333333
2020-08-03,75.96625
2020-08-04,80.67958333333333
2020-08-05,78.94958333333334
2020-08-06,81.495
2020-08-07,84.06208333333333
2020-08-08,80.58791666666667
2020-08-09,78.62166666666667
2020-08-10,77.87625
2020-08-11,81.48208333333334
2020-08-12,85.38166666666666
2020-08-13,85.13333333333334
2020-08-14,79.88083333333333
2020-08-15,82.15666666666667
2020-08-16,79.54083333333334
2020-08-17,80.43458333333334
2020-08-18,79.4975
2020-08-19,77.39166666666667
2020-08-20,79.3775
2020-08-21,83.48
2020-08-22,78.25
2020-08-23,81.16041666666666
2020-08-24,82.68541666666667
2020-08-25,83.06041666666667
2020-08-26,90.23708333333333
2020-08-27,92.69083333333333
2020-08-28,87.82583333333334
2020-08-29,85.085
2020-08-30,85.26083333333334
2020-08-31,89.10208333333334
2020-09-01,90.7675
2020-09-02,91.04666666666667
2020-09-03,89.55208333333333
2020-09-04,91.06
2020-09-05,91.34958333333333
2020-09-06,89.02541666666667
2020-09-07,83.77958333333333
2020-09-08,80.315
2020-09-09,81.46666666666667
2020-09-10,86.30541666666667
2020-09-11,82.99208333333333
2020-09-12,82.93833333333333
2020-09-13,83.96333333333334
2020-09-14,87.8925
2020-09-15,91.16125
2020-09-16,85.35958333333333
2020-09-17,86.74416666666667
2020-09-18,85.97958333333334
2020-09-19,80.31541666666666
2020-09-20,73.9275
2020-09-21,76.11416666666666
2020-09-22,81.0225
2020-09-23,82.29791666666667
2020-09-24,80.30083333333333
2020-09-25,79.00208333333333
2020-09-26,73.51875
2020-09-27,71.4125
2020-09-28,75.39083333333333
2020-09-29,77.39666666666666
2020-09-30,74.90666666666667
2020-10-01,71.00041666666667
2020-10-02,70.47791666666667
2020-10-03,69.02583333333334
2020-10-04,68.13833333333334
2020-10-05,67.99625
2020-10-06,65.97875
2020-10-07,66.40416666666667
2020-10-08,64.99416666666667
2020-10-09,69.31125
2020-10-10,71.97625
2020-10-11,74.03875
2020-10-12,72.42625
2020-10-13,73.49291666666667
2020-10-14,72.77666666666667
2020-10-15,71.24833333333333
2020-10-16,67.42291666666667
2020-10-17,67.10208333333334
2020-10-18,66.86333333333333
2020-10-19,66.53333333333333
2020-10-20,65.32
2020-10-21,64.85083333333333
2020-10-22,59.14333333333333
2020-10-23,58.7075
2020-10-24,59.85625
2020-10-25,61.34625
2020-10-26,61.49166666666667
2020-10-27,63.16583333333333
2020-10-28,64.7675
2020-10-29,62.10208333333333
2020-10-30,60.943333333333335
2020-10-31,56.8275
2020-11-01,58.077083333333334
2020-11-02,61.67541666666666
2020-11-03,66.14083333333333
2020-11-04,66.72125
2020-11-05,68.055
2020-11-06,65.91958333333334
2020-11-07,67.36
2020-11-08,69.87541666666667
2020-11-09,71.28083333333333
2020-11-10,71.97875
2020-11-11,73.98208333333334
2020-11-12,75.87083333333334
2020-11-13,75.98083333333334
2020-11-14,75.10791666666667
2020-11-15,74.98833333333333
2020-11-16,73.81125
2020-11-17,77.20666666666666
2020-11-18,80.18875
2020-11-19,80.79583333333333
2020-11-20,85.19625
2020-11-21,90.08541666666666
2020-11-22,96.31791666666666
2020-11-23,107.7975
2020-11-24,110.38708333333334
2020-11-25,106.79958333333333
2020-11-26,105.01541666666667
2020-11-27,113.33875
2020-11-28,120.25208333333333
2020-11-29,119.82958333333333
2020-11-30,134.59958333333333
2020-12-01,150.52166666666668
2020-12-02,161.2075
2020-12-03,164.44333333333333
2020-12-04,156.38625
2020-12-05,149.67833333333334
2020-12-06,154.7525
2020-12-07,160.14791666666667
2020-12-08,164.60083333333333
2020-12-09,166.37958333333333
2020-12-10,160.78
2020-12-11,168.19708333333332
2020-12-12,168.55125
2020-12-13,171.95916666666668
2020-12-14,189.67833333333334
2020-12-15,192.87166666666667
2020-12-16,194.51041666666666
2020-12-17,191.10958333333335
2020-12-18,191.645
2020-12-19,196.59833333333333
2020-12-20,201.29083333333332
2020-12-21,195.87166666666667
2020-12-22,184.47791666666666
2020-12-23,180.08166666666668
2020-12-24,176.18708333333333
2020-12-25,176.89
2020-12-26,179.99416666666667
2020-12-27,181.65125
2020-12-28,193.10791666666665
2020-12-29,187.26833333333335
2020-12-30,174.77416666666667
2020-12-31,177.27708333333334
2021-01-01,187.145
2021-01-02,186.03291666666667
2021-01-03,175.98958333333334
2021-01-04,178.30333333333334
2021-01-05,180.01875
2021-01-06,175.38083333333333
2021-01-07,169.25083333333333
2021-01-08,174.32083333333333
2021-01-09,174.87333333333333
2021-01-10,166.705
2021-01-11,163.67166666666665
2021-01-12,162.65166666666667
2021-01-13,156.49708333333334
2021-01-14,148.11416666666668
