Date,mean_pred
2020-06-30,65.74791666666667
2020-07-01,62.09375
2020-07-02,62.45625
2020-07-03,62.31916666666667
2020-07-04,61.98625
2020-07-05,60.919583333333335
2020-07-06,57.580416666666665
2020-07-07,58.005833333333335
2020-07-08,58.218333333333334
2020-07-09,58.43958333333333
2020-07-10,59.18333333333333
2020-07-11,60.182916666666664
2020-07-12,63.204166666666666
2020-07-13,63.86833333333333
2020-07-14,66.22708333333334
2020-07-15,65.77166666666666
2020-07-16,65.65708333333333
2020-07-17,66.27875
2020-07-18,66.24333333333334
2020-07-19,65.26791666666666
2020-07-20,62.655
2020-07-21,62.03625
2020-07-22,60.33958333333333
2020-07-23,60.4575
2020-07-24,60.56666666666667
2020-07-25,62.377916666666664
2020-07-26,61.39958333333333
2020-07-27,60.8075
2020-07-28,60.54375
2020-07-29,62.02041666666667
2020-07-30,64.42041666666667
2020-07-31,67.225
2020-08-01,69.28416666666666
2020-08-02,65.54875
2020-08-03,61.53041666666667
2020-08-04,58.93208333333333
2020-08-05,56.6425
2020-08-06,54.65958333333333
2020-08-07,52.76375
2020-08-08,52.39041666666667
2020-08-09,52.54958333333333
2020-08-10,54.0
2020-08-11,52.57875
2020-08-12,50.45333333333333
2020-08-13,47.93541666666667
2020-08-14,46.62166666666667
2020-08-15,45.16125
2020-08-16,44.86666666666667
2020-08-17,44.29833333333333
2020-08-18,43.35875
2020-08-19,43.60041666666667
2020-08-20,43.435833333333335
2020-08-21,42.4625
2020-08-22,41.82083333333333
2020-08-23,41.733333333333334
2020-08-24,40.44875
2020-08-25,39.374583333333334
2020-08-26,38.99583333333333
2020-08-27,39.51416666666667
2020-08-28,37.072916666666664
2020-08-29,39.18375
2020-08-30,37.77875
2020-08-31,36.91791666666666
2020-09-01,37.225
2020-09-02,36.49125
2020-09-03,34.845416666666665
2020-09-04,35.16833333333334
2020-09-05,34.435
2020-09-06,33.312916666666666
2020-09-07,32.1225
2020-09-08,31.847083333333334
2020-09-09,31.00958333333333
2020-09-10,30.265833333333333
2020-09-11,29.66583333333333
2020-09-12,28.837083333333332
2020-09-13,28.594166666666666
2020-09-14,27.702083333333334
2020-09-15,26.8425
2020-09-16,26.4675
2020-09-17,26.1325
2020-09-18,26.499583333333334
2020-09-19,27.393333333333334
2020-09-20,27.488333333333333
2020-09-21,27.26125
2020-09-22,25.86
2020-09-23,25.238333333333333
2020-09-24,25.517916666666668
2020-09-25,25.519166666666667
2020-09-26,26.113333333333333
2020-09-27,25.882916666666667
2020-09-28,25.5925
2020-09-29,24.7
2020-09-30,24.2425
2020-10-01,23.616666666666667
2020-10-02,22.852916666666665
2020-10-03,21.755
2020-10-04,22.21875
2020-10-05,21.514583333333334
2020-10-06,20.99041666666667
2020-10-07,18.351666666666667
2020-10-08,20.13083333333333
2020-10-09,19.6125
2020-10-10,19.2675
2020-10-11,18.908333333333335
2020-10-12,18.72625
2020-10-13,18.70916666666667
2020-10-14,18.638333333333332
2020-10-15,18.32125
2020-10-16,18.225
2020-10-17,18.425416666666667
2020-10-18,18.55666666666667
2020-10-19,17.8825
2020-10-20,18.7025
2020-10-21,18.71291666666667
2020-10-22,18.692083333333333
2020-10-23,18.71
2020-10-24,17.955
2020-10-25,18.446666666666665
2020-10-26,18.305
2020-10-27,18.364583333333332
2020-10-28,18.602916666666665
2020-10-29,18.999583333333334
2020-10-30,20.182083333333335
2020-10-31,20.802083333333332
2020-11-01,20.69333333333333
2020-11-02,20.72458333333333
2020-11-03,20.523333333333333
2020-11-04,20.664166666666667
2020-11-05,19.98875
2020-11-06,20.20625
2020-11-07,20.102916666666665
2020-11-08,20.38625
2020-11-09,20.526666666666667
2020-11-10,20.375
2020-11-11,21.047916666666666
2020-11-12,22.300833333333333
2020-11-13,23.434583333333332
2020-11-14,23.95
2020-11-15,23.114166666666666
2020-11-16,24.117916666666666
2020-11-17,22.55875
2020-11-18,21.757083333333334
2020-11-19,21.3975
2020-11-20,21.792083333333334
2020-11-21,21.465
2020-11-22,21.782083333333333
2020-11-23,22.233333333333334
2020-11-24,22.70125
2020-11-25,22.582916666666666
2020-11-26,22.846666666666668
2020-11-27,23.0025
2020-11-28,23.035833333333333
2020-11-29,22.93625
2020-11-30,23.088333333333335
2020-12-01,22.967083333333335
2020-12-02,23.144166666666667
2020-12-03,24.85125
2020-12-04,24.6375
2020-12-05,24.49625
2020-12-06,24.967916666666667
2020-12-07,24.474166666666665
2020-12-08,25.131666666666668
2020-12-09,25.327083333333334
2020-12-10,25.807083333333335
2020-12-11,25.89125
2020-12-12,25.7375
2020-12-13,25.117083333333333
2020-12-14,24.74375
2020-12-15,24.295
2020-12-16,23.90125
2020-12-17,23.06875
2020-12-18,22.579583333333332
2020-12-19,22.484583333333333
2020-12-20,22.049166666666668
2020-12-21,22.21625
2020-12-22,22.505
2020-12-23,22.504166666666666
2020-12-24,22.017083333333332
2020-12-25,22.634166666666665
2020-12-26,22.48625
2020-12-27,22.050416666666667
2020-12-28,22.430833333333332
2020-12-29,21.932916666666667
2020-12-30,21.454166666666666
2020-12-31,21.50125
2021-01-01,21.352083333333333
2021-01-02,21.358333333333334
2021-01-03,21.3425
2021-01-04,20.72625
2021-01-05,20.74416666666667
2021-01-06,20.529583333333335
2021-01-07,20.530833333333334
2021-01-08,20.28
2021-01-09,20.7375
2021-01-10,20.716666666666665
2021-01-11,20.2025
2021-01-12,20.1375
2021-01-13,19.888333333333332
2021-01-14,19.84375
2021-01-15,19.624583333333334
2021-01-16,19.019583333333333
2021-01-17,19.359166666666667
