Date,mean_pred
2020-06-30,32.30083333333334
2020-07-01,32.4525
2020-07-02,32.50208333333333
2020-07-03,32.8525
2020-07-04,33.04208333333333
2020-07-05,33.60166666666667
2020-07-06,34.485416666666666
2020-07-07,35.14625
2020-07-08,35.499583333333334
2020-07-09,35.95375
2020-07-10,35.12375
2020-07-11,35.43375
2020-07-12,35.654583333333335
2020-07-13,36.1275
2020-07-14,36.40416666666667
2020-07-15,37.38375
2020-07-16,37.64375
2020-07-17,38.20166666666667
2020-07-18,38.85
2020-07-19,39.31125
2020-07-20,39.02583333333333
2020-07-21,40.057916666666664
2020-07-22,40.69708333333333
2020-07-23,40.752916666666664
2020-07-24,41.11083333333333
2020-07-25,40.8575
2020-07-26,40.60208333333333
2020-07-27,40.492916666666666
2020-07-28,39.67541666666666
2020-07-29,39.62
2020-07-30,40.785
2020-07-31,41.50375
2020-08-01,42.05166666666667
2020-08-02,41.41708333333333
2020-08-03,41.76583333333333
2020-08-04,42.28666666666667
2020-08-05,42.413333333333334
2020-08-06,43.065
2020-08-07,42.90875
2020-08-08,42.718333333333334
2020-08-09,43.14541666666667
2020-08-10,43.98875
2020-08-11,44.803333333333335
2020-08-12,44.99208333333333
2020-08-13,43.48291666666667
2020-08-14,41.05916666666667
2020-08-15,38.833333333333336
2020-08-16,37.31666666666667
2020-08-17,35.97083333333333
2020-08-18,34.46875
2020-08-19,35.08083333333333
2020-08-20,34.788333333333334
2020-08-21,34.15541666666667
2020-08-22,33.803333333333335
2020-08-23,33.553333333333335
2020-08-24,31.917083333333334
2020-08-25,30.9925
2020-08-26,30.240833333333335
2020-08-27,29.720416666666665
2020-08-28,29.11
2020-08-29,28.842916666666667
2020-08-30,28.919166666666666
2020-08-31,28.987083333333334
2020-09-01,29.12125
2020-09-02,29.25625
2020-09-03,29.105416666666667
2020-09-04,28.727916666666665
2020-09-05,28.055833333333332
2020-09-06,27.016666666666666
2020-09-07,26.648333333333333
2020-09-08,26.404166666666665
2020-09-09,25.410416666666666
2020-09-10,24.314583333333335
2020-09-11,23.450833333333332
2020-09-12,23.08125
2020-09-13,22.80291666666667
2020-09-14,22.624166666666667
2020-09-15,22.344583333333333
2020-09-16,22.236666666666668
2020-09-17,22.012083333333333
2020-09-18,21.640833333333333
2020-09-19,21.36916666666667
2020-09-20,21.25375
2020-09-21,20.965
2020-09-22,20.525833333333335
2020-09-23,19.840416666666666
2020-09-24,19.359583333333333
2020-09-25,18.999583333333334
2020-09-26,18.889166666666668
2020-09-27,18.808333333333334
2020-09-28,19.1075
2020-09-29,18.937083333333334
2020-09-30,18.723333333333333
2020-10-01,18.678333333333335
2020-10-02,18.160833333333333
2020-10-03,17.875416666666666
2020-10-04,17.385833333333334
2020-10-05,17.125833333333333
2020-10-06,16.83375
2020-10-07,16.708333333333332
2020-10-08,16.448333333333334
2020-10-09,16.186666666666667
2020-10-10,15.9975
2020-10-11,15.590833333333334
2020-10-12,15.010833333333334
2020-10-13,14.44875
2020-10-14,14.37
2020-10-15,13.911666666666667
2020-10-16,13.724583333333333
2020-10-17,13.575
2020-10-18,13.125416666666666
2020-10-19,13.293333333333333
2020-10-20,12.985833333333334
2020-10-21,12.639166666666666
2020-10-22,12.585
2020-10-23,12.4375
2020-10-24,12.467916666666667
2020-10-25,12.447083333333333
2020-10-26,12.577916666666667
2020-10-27,12.651666666666667
2020-10-28,12.614583333333334
2020-10-29,12.47875
2020-10-30,12.57125
2020-10-31,12.501666666666667
2020-11-01,12.41625
2020-11-02,12.25875
2020-11-03,12.360416666666667
2020-11-04,12.35
2020-11-05,12.21875
2020-11-06,12.270416666666666
2020-11-07,12.148333333333333
2020-11-08,11.823333333333334
2020-11-09,11.521666666666667
2020-11-10,11.517083333333334
2020-11-11,10.884583333333333
2020-11-12,10.811666666666667
2020-11-13,10.767083333333334
2020-11-14,10.825416666666667
2020-11-15,10.593333333333334
2020-11-16,10.637916666666667
2020-11-17,10.465
2020-11-18,10.272083333333333
2020-11-19,10.112083333333333
2020-11-20,9.984166666666667
2020-11-21,10.085416666666667
2020-11-22,10.096666666666666
2020-11-23,9.829166666666667
2020-11-24,9.427083333333334
2020-11-25,9.207916666666666
2020-11-26,9.11625
2020-11-27,9.139583333333333
2020-11-28,9.140416666666667
2020-11-29,8.940416666666666
2020-11-30,8.899166666666666
2020-12-01,8.7375
2020-12-02,8.865416666666667
2020-12-03,8.785833333333333
2020-12-04,8.798333333333334
2020-12-05,8.756666666666666
2020-12-06,8.938333333333333
2020-12-07,9.126666666666667
2020-12-08,9.253333333333334
2020-12-09,9.30375
2020-12-10,9.448333333333334
2020-12-11,9.5075
2020-12-12,9.75125
2020-12-13,10.07375
2020-12-14,10.208333333333334
2020-12-15,10.67625
2020-12-16,10.929583333333333
2020-12-17,11.054583333333333
2020-12-18,10.990833333333333
2020-12-19,11.009583333333333
2020-12-20,11.0825
2020-12-21,11.20875
2020-12-22,11.184166666666666
2020-12-23,11.065833333333334
2020-12-24,11.0475
2020-12-25,11.065
2020-12-26,11.154166666666667
2020-12-27,11.480833333333333
2020-12-28,11.7225
2020-12-29,12.05
2020-12-30,12.29625
2020-12-31,12.282916666666667
2021-01-01,12.14375
2021-01-02,12.2125
2021-01-03,12.194166666666666
2021-01-04,12.0825
2021-01-05,12.240416666666667
2021-01-06,12.562916666666666
2021-01-07,12.517083333333334
2021-01-08,12.275416666666667
2021-01-09,12.43625
2021-01-10,12.46875
2021-01-11,12.597083333333334
2021-01-12,12.599583333333333
2021-01-13,12.805833333333334
2021-01-14,12.3925
